DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1247,Moxifloxacin,DDInter1461,Phylloquinone,Unknown
DDInter1247,Moxifloxacin,DDInter1832,Tolterodine,Unknown
DDInter1247,Moxifloxacin,DDInter809,Gatifloxacin,Unknown
DDInter1247,Moxifloxacin,DDInter1590,Rifampicin,Unknown
DDInter1247,Moxifloxacin,DDInter1313,Norfloxacin,Unknown
DDInter1247,Moxifloxacin,DDInter1365,Oxybutynin,Unknown
DDInter1247,Moxifloxacin,DDInter129,Atazanavir,Unknown
DDInter1247,Moxifloxacin,DDInter1754,Tegaserod,Unknown
DDInter1247,Moxifloxacin,DDInter1348,Orlistat,Unknown
DDInter1247,Moxifloxacin,DDInter1622,Rosuvastatin,Unknown
DDInter1247,Moxifloxacin,DDInter1665,Sibutramine,Unknown
DDInter1247,Moxifloxacin,DDInter1291,Nifedipine,Unknown
DDInter1247,Moxifloxacin,DDInter611,Dutasteride,Unknown
DDInter1247,Moxifloxacin,DDInter1559,Rabeprazole,Unknown
DDInter1247,Moxifloxacin,DDInter1274,Nefazodone,Unknown
DDInter1247,Moxifloxacin,DDInter813,Gemifloxacin,Unknown
DDInter1247,Moxifloxacin,DDInter1767,Terazosin,Unknown
DDInter1247,Moxifloxacin,DDInter1325,Ofloxacin,Unknown
DDInter1247,Moxifloxacin,DDInter237,Brinzolamide,Unknown
DDInter1247,Moxifloxacin,DDInter1972,Zopiclone,Unknown
DDInter1247,Moxifloxacin,DDInter1046,Levetiracetam,Unknown
DDInter1247,Moxifloxacin,DDInter1255,Nadolol,Unknown
DDInter1247,Moxifloxacin,DDInter1919,Varenicline,Unknown
DDInter1247,Moxifloxacin,DDInter1815,Tiotropium,Unknown
DDInter1247,Moxifloxacin,DDInter326,Cefpodoxime,Unknown
DDInter1247,Moxifloxacin,DDInter13,Acenocoumarol,Unknown
DDInter1247,Moxifloxacin,DDInter1906,Ursodeoxycholic acid,Unknown
DDInter1247,Moxifloxacin,DDInter62,Ambrisentan,Unknown
DDInter1247,Moxifloxacin,DDInter766,Fluticasone,Unknown
DDInter1247,Moxifloxacin,DDInter1097,Loteprednol etabonate,Unknown
DDInter1509,Pravastatin,DDInter1276,Nelfinavir,Unknown
DDInter1276,Nelfinavir,DDInter1326,Olanzapine,Unknown
DDInter1276,Nelfinavir,DDInter1961,Zidovudine,Unknown
DDInter1276,Nelfinavir,DDInter1908,Valaciclovir,Unknown
DDInter1276,Nelfinavir,DDInter1357,Oxandrolone,Unknown
DDInter1276,Nelfinavir,DDInter1710,Stavudine,Unknown
DDInter1276,Nelfinavir,DDInter1397,Paroxetine,Unknown
DDInter1276,Nelfinavir,DDInter1497,Potassium chloride,Unknown
DDInter1276,Nelfinavir,DDInter1587,Ribavirin,Unknown
DDInter1276,Nelfinavir,DDInter707,Ezetimibe,Unknown
DDInter1276,Nelfinavir,DDInter1906,Ursodeoxycholic acid,Unknown
DDInter825,Glimepiride,DDInter1916,Vancomycin,Unknown
DDInter825,Glimepiride,DDInter1908,Valaciclovir,Unknown
DDInter825,Glimepiride,DDInter1019,Lamivudine,Unknown
DDInter825,Glimepiride,DDInter1587,Ribavirin,Unknown
DDInter825,Glimepiride,DDInter1202,Metronidazole,Unknown
DDInter825,Glimepiride,DDInter1758,Telithromycin,Unknown
DDInter1509,Pravastatin,DDInter917,Indinavir,Unknown
DDInter1092,Lorazepam,DDInter917,Indinavir,Unknown
DDInter1550,Pyrimethamine,DDInter917,Indinavir,Unknown
DDInter917,Indinavir,DDInter1244,Morphine,Unknown
DDInter917,Indinavir,DDInter48,Allopurinol,Unknown
DDInter917,Indinavir,DDInter1613,Rofecoxib,Unknown
DDInter917,Indinavir,DDInter1946,Voriconazole,Unknown
DDInter917,Indinavir,DDInter1019,Lamivudine,Unknown
DDInter917,Indinavir,DDInter1605,Risperidone,Unknown
DDInter917,Indinavir,DDInter1587,Ribavirin,Unknown
DDInter917,Indinavir,DDInter1568,Ranitidine,Unknown
DDInter917,Indinavir,DDInter1365,Oxybutynin,Unknown
DDInter917,Indinavir,DDInter1197,Metoclopramide,Unknown
DDInter917,Indinavir,DDInter1815,Tiotropium,Unknown
DDInter917,Indinavir,DDInter1906,Ursodeoxycholic acid,Unknown
DDInter1350,Oseltamivir,DDInter1098,Lovastatin,Unknown
DDInter1247,Moxifloxacin,DDInter1098,Lovastatin,Unknown
DDInter1098,Lovastatin,DDInter1874,Trimethoprim,Unknown
DDInter1098,Lovastatin,DDInter1916,Vancomycin,Unknown
DDInter1098,Lovastatin,DDInter1908,Valaciclovir,Unknown
DDInter1098,Lovastatin,DDInter1783,Tetracycline,Unknown
DDInter1098,Lovastatin,DDInter1587,Ribavirin,Unknown
DDInter1098,Lovastatin,DDInter809,Gatifloxacin,Unknown
DDInter1098,Lovastatin,DDInter1325,Ofloxacin,Unknown
DDInter1098,Lovastatin,DDInter1912,Valganciclovir,Unknown
DDInter1516,Pregabalin,DDInter315,Cefdinir,Unknown
DDInter1516,Pregabalin,DDInter1758,Telithromycin,Unknown
DDInter1516,Pregabalin,DDInter1590,Rifampicin,Unknown
DDInter1516,Pregabalin,DDInter129,Atazanavir,Unknown
DDInter1516,Pregabalin,DDInter777,Fosamprenavir,Unknown
DDInter1761,Temazepam,DDInter1874,Trimethoprim,Unknown
DDInter1761,Temazepam,DDInter1916,Vancomycin,Unknown
DDInter1761,Temazepam,DDInter315,Cefdinir,Unknown
DDInter1761,Temazepam,DDInter1805,Tigecycline,Unknown
DDInter1761,Temazepam,DDInter1908,Valaciclovir,Unknown
DDInter1761,Temazepam,DDInter1822,Tobramycin,Unknown
DDInter1761,Temazepam,DDInter1783,Tetracycline,Unknown
DDInter1761,Temazepam,DDInter1758,Telithromycin,Unknown
DDInter1761,Temazepam,DDInter1590,Rifampicin,Unknown
DDInter1761,Temazepam,DDInter129,Atazanavir,Unknown
DDInter1761,Temazepam,DDInter393,Clarithromycin,Unknown
DDInter1761,Temazepam,DDInter1640,Saquinavir,Unknown
DDInter1761,Temazepam,DDInter1912,Valganciclovir,Unknown
DDInter1565,Ramipril,DDInter1285,Nevirapine,Unknown
DDInter1388,Pantoprazole,DDInter1285,Nevirapine,Unknown
DDInter1516,Pregabalin,DDInter1285,Nevirapine,Unknown
DDInter1761,Temazepam,DDInter1285,Nevirapine,Unknown
DDInter1285,Nevirapine,DDInter1619,Ropinirole,Unknown
DDInter1285,Nevirapine,DDInter219,Bleomycin,Unknown
DDInter1285,Nevirapine,DDInter1326,Olanzapine,Unknown
DDInter1285,Nevirapine,DDInter1340,Omeprazole,Unknown
DDInter1285,Nevirapine,DDInter1721,Sulfadiazine,Unknown
DDInter1285,Nevirapine,DDInter1717,Sucralfate,Unknown
DDInter1285,Nevirapine,DDInter1621,Rosiglitazone,Unknown
DDInter1285,Nevirapine,DDInter1707,Spironolactone,Unknown
DDInter1285,Nevirapine,DDInter1527,Prochlorperazine,Unknown
DDInter1285,Nevirapine,DDInter48,Allopurinol,Unknown
DDInter1285,Nevirapine,DDInter608,Duloxetine,Unknown
DDInter1285,Nevirapine,DDInter1961,Zidovudine,Unknown
DDInter1285,Nevirapine,DDInter1607,Ritonavir,Unknown
DDInter1285,Nevirapine,DDInter1916,Vancomycin,Unknown
DDInter1285,Nevirapine,DDInter1613,Rofecoxib,Unknown
DDInter1285,Nevirapine,DDInter1316,Nortriptyline,Unknown
DDInter1285,Nevirapine,DDInter1539,Propranolol,Unknown
DDInter1285,Nevirapine,DDInter1908,Valaciclovir,Unknown
DDInter1285,Nevirapine,DDInter1710,Stavudine,Unknown
DDInter1285,Nevirapine,DDInter1354,Oxacillin,Unknown
DDInter1285,Nevirapine,DDInter1397,Paroxetine,Unknown
DDInter1285,Nevirapine,DDInter1605,Risperidone,Unknown
DDInter1285,Nevirapine,DDInter1783,Tetracycline,Unknown
DDInter1285,Nevirapine,DDInter1497,Potassium chloride,Unknown
DDInter1285,Nevirapine,DDInter1521,Primidone,Unknown
DDInter1285,Nevirapine,DDInter1587,Ribavirin,Unknown
DDInter1285,Nevirapine,DDInter1359,Oxazepam,Unknown
DDInter1285,Nevirapine,DDInter1568,Ranitidine,Unknown
DDInter1285,Nevirapine,DDInter707,Ezetimibe,Unknown
DDInter1285,Nevirapine,DDInter1533,Promethazine,Unknown
DDInter1285,Nevirapine,DDInter1622,Rosuvastatin,Unknown
DDInter1285,Nevirapine,DDInter1662,Sertraline,Unknown
DDInter1285,Nevirapine,DDInter1472,Pioglitazone,Unknown
DDInter1285,Nevirapine,DDInter1325,Ofloxacin,Unknown
DDInter1285,Nevirapine,DDInter1919,Varenicline,Unknown
DDInter1285,Nevirapine,DDInter1815,Tiotropium,Unknown
DDInter1285,Nevirapine,DDInter1912,Valganciclovir,Unknown
DDInter392,Cladribine,DDInter317,Cefepime,Unknown
DDInter1350,Oseltamivir,DDInter1158,Mesalazine,Unknown
DDInter1247,Moxifloxacin,DDInter1158,Mesalazine,Unknown
DDInter1158,Mesalazine,DDInter315,Cefdinir,Unknown
DDInter1158,Mesalazine,DDInter1303,Nitrofurantoin,Unknown
DDInter1158,Mesalazine,DDInter1587,Ribavirin,Unknown
DDInter1158,Mesalazine,DDInter1202,Metronidazole,Unknown
DDInter1158,Mesalazine,DDInter1224,Minocycline,Unknown
DDInter1158,Mesalazine,DDInter1590,Rifampicin,Unknown
DDInter1158,Mesalazine,DDInter1325,Ofloxacin,Unknown
DDInter1158,Mesalazine,DDInter393,Clarithromycin,Unknown
DDInter260,Cabergoline,DDInter1607,Ritonavir,Unknown
DDInter260,Cabergoline,DDInter1019,Lamivudine,Unknown
DDInter260,Cabergoline,DDInter314,Cefazolin,Unknown
DDInter771,Folic acid,DDInter475,Dapsone,Unknown
DDInter1915,Valsartan,DDInter475,Dapsone,Unknown
DDInter1565,Ramipril,DDInter475,Dapsone,Unknown
DDInter1092,Lorazepam,DDInter475,Dapsone,Unknown
DDInter1841,Tramadol,DDInter475,Dapsone,Unknown
DDInter743,Fluconazole,DDInter475,Dapsone,Unknown
DDInter670,Erythromycin,DDInter475,Dapsone,Unknown
DDInter1666,Sildenafil,DDInter475,Dapsone,Unknown
DDInter1388,Pantoprazole,DDInter475,Dapsone,Unknown
DDInter825,Glimepiride,DDInter475,Dapsone,Unknown
DDInter794,Gadodiamide,DDInter475,Dapsone,Unknown
DDInter1761,Temazepam,DDInter475,Dapsone,Unknown
DDInter475,Dapsone,DDInter1200,Metoprolol,Unknown
DDInter475,Dapsone,DDInter1834,Topiramate,Unknown
DDInter475,Dapsone,DDInter1383,Pamidronic acid,Unknown
DDInter475,Dapsone,DDInter1927,Venlafaxine,Unknown
DDInter475,Dapsone,DDInter1244,Morphine,Unknown
DDInter475,Dapsone,DDInter1913,Valproic acid,Unknown
DDInter475,Dapsone,DDInter890,Hydromorphone,Unknown
DDInter475,Dapsone,DDInter1164,Metformin,Unknown
DDInter475,Dapsone,DDInter1326,Olanzapine,Unknown
DDInter475,Dapsone,DDInter1340,Omeprazole,Unknown
DDInter475,Dapsone,DDInter1717,Sucralfate,Unknown
DDInter475,Dapsone,DDInter1230,Mirtazapine,Unknown
DDInter475,Dapsone,DDInter554,Digoxin,Unknown
DDInter475,Dapsone,DDInter1968,Zoledronic acid,Unknown
DDInter475,Dapsone,DDInter1621,Rosiglitazone,Unknown
DDInter475,Dapsone,DDInter1707,Spironolactone,Unknown
DDInter475,Dapsone,DDInter1970,Zolpidem,Unknown
DDInter475,Dapsone,DDInter711,Famciclovir,Unknown
DDInter475,Dapsone,DDInter1527,Prochlorperazine,Unknown
DDInter475,Dapsone,DDInter48,Allopurinol,Unknown
DDInter475,Dapsone,DDInter1022,Lansoprazole,Unknown
DDInter475,Dapsone,DDInter1091,Loratadine,Unknown
DDInter475,Dapsone,DDInter21,Acitretin,Unknown
DDInter475,Dapsone,DDInter1242,Montelukast,Unknown
DDInter475,Dapsone,DDInter758,Fluoxetine,Unknown
DDInter475,Dapsone,DDInter608,Duloxetine,Unknown
DDInter475,Dapsone,DDInter1035,Lenalidomide,Unknown
DDInter475,Dapsone,DDInter1366,Oxycodone,Unknown
DDInter475,Dapsone,DDInter853,Haloperidol,Unknown
DDInter475,Dapsone,DDInter1916,Vancomycin,Unknown
DDInter475,Dapsone,DDInter1199,Metolazone,Unknown
DDInter475,Dapsone,DDInter1613,Rofecoxib,Unknown
DDInter475,Dapsone,DDInter1020,Lamotrigine,Unknown
DDInter475,Dapsone,DDInter895,Hydroxyzine,Unknown
DDInter475,Dapsone,DDInter1539,Propranolol,Unknown
DDInter475,Dapsone,DDInter1908,Valaciclovir,Unknown
DDInter475,Dapsone,DDInter1018,Lactulose,Unknown
DDInter475,Dapsone,DDInter638,Enalapril,Unknown
DDInter475,Dapsone,DDInter592,Doxazosin,Unknown
DDInter475,Dapsone,DDInter1855,Triamcinolone,Unknown
DDInter475,Dapsone,DDInter1357,Oxandrolone,Unknown
DDInter475,Dapsone,DDInter1775,Testosterone,Unknown
DDInter475,Dapsone,DDInter1318,Nystatin,Unknown
DDInter475,Dapsone,DDInter1028,Latanoprost,Unknown
DDInter475,Dapsone,DDInter1851,Trazodone,Unknown
DDInter475,Dapsone,DDInter1663,Sevelamer,Unknown
DDInter475,Dapsone,DDInter1095,Losartan,Unknown
DDInter475,Dapsone,DDInter1951,Warfarin,Unknown
DDInter475,Dapsone,DDInter1822,Tobramycin,Unknown
DDInter475,Dapsone,DDInter790,Furosemide,Unknown
DDInter475,Dapsone,DDInter1745,Tamsulosin,Unknown
DDInter475,Dapsone,DDInter1019,Lamivudine,Unknown
DDInter475,Dapsone,DDInter1397,Paroxetine,Unknown
DDInter475,Dapsone,DDInter1079,Lisinopril,Unknown
DDInter475,Dapsone,DDInter1605,Risperidone,Unknown
DDInter475,Dapsone,DDInter885,Hydrocortisone,Unknown
DDInter475,Dapsone,DDInter1647,Scopolamine,Unknown
DDInter475,Dapsone,DDInter1853,Tretinoin,Unknown
DDInter475,Dapsone,DDInter1497,Potassium chloride,Unknown
DDInter475,Dapsone,DDInter1431,Perindopril,Unknown
DDInter475,Dapsone,DDInter1587,Ribavirin,Unknown
DDInter475,Dapsone,DDInter722,Fentanyl,Unknown
DDInter475,Dapsone,DDInter1538,Propofol,Unknown
DDInter475,Dapsone,DDInter534,Diazepam,Unknown
DDInter475,Dapsone,DDInter1088,Loperamide,Unknown
DDInter475,Dapsone,DDInter1568,Ranitidine,Unknown
DDInter475,Dapsone,DDInter1604,Risedronic acid,Unknown
DDInter475,Dapsone,DDInter1342,Ondansetron,Unknown
DDInter475,Dapsone,DDInter712,Famotidine,Unknown
DDInter475,Dapsone,DDInter1817,Tipranavir,Unknown
DDInter475,Dapsone,DDInter1635,Salmeterol,Unknown
DDInter475,Dapsone,DDInter732,Fexofenadine,Unknown
DDInter475,Dapsone,DDInter1191,Methylprednisolone,Unknown
DDInter475,Dapsone,DDInter707,Ezetimibe,Unknown
DDInter475,Dapsone,DDInter1758,Telithromycin,Unknown
DDInter475,Dapsone,DDInter791,Gabapentin,Unknown
DDInter475,Dapsone,DDInter883,Hydrochlorothiazide,Unknown
DDInter475,Dapsone,DDInter894,Hydroxyurea,Unknown
DDInter475,Dapsone,DDInter831,Glyburide,Unknown
DDInter475,Dapsone,DDInter1224,Minocycline,Unknown
DDInter475,Dapsone,DDInter716,Felodipine,Unknown
DDInter475,Dapsone,DDInter1008,Ketoconazole,Unknown
DDInter475,Dapsone,DDInter1156,Mercaptopurine,Unknown
DDInter475,Dapsone,DDInter900,Ibuprofen,Unknown
DDInter475,Dapsone,DDInter1365,Oxybutynin,Unknown
DDInter475,Dapsone,DDInter826,Glipizide,Unknown
DDInter475,Dapsone,DDInter1533,Promethazine,Unknown
DDInter475,Dapsone,DDInter129,Atazanavir,Unknown
DDInter475,Dapsone,DDInter1662,Sertraline,Unknown
DDInter475,Dapsone,DDInter1291,Nifedipine,Unknown
DDInter475,Dapsone,DDInter134,Atovaquone,Unknown
DDInter475,Dapsone,DDInter611,Dutasteride,Unknown
DDInter475,Dapsone,DDInter593,Doxepin,Unknown
DDInter475,Dapsone,DDInter1767,Terazosin,Unknown
DDInter475,Dapsone,DDInter1325,Ofloxacin,Unknown
DDInter475,Dapsone,DDInter1046,Levetiracetam,Unknown
DDInter475,Dapsone,DDInter393,Clarithromycin,Unknown
DDInter475,Dapsone,DDInter1553,Quetiapine,Unknown
DDInter475,Dapsone,DDInter1197,Metoclopramide,Unknown
DDInter475,Dapsone,DDInter812,Gemfibrozil,Unknown
DDInter475,Dapsone,DDInter777,Fosamprenavir,Unknown
DDInter475,Dapsone,DDInter1683,Sodium bicarbonate,Unknown
DDInter475,Dapsone,DDInter1906,Ursodeoxycholic acid,Unknown
DDInter475,Dapsone,DDInter1942,Vitamin D,Unknown
DDInter475,Dapsone,DDInter402,Clobetasol,Unknown
DDInter475,Dapsone,DDInter766,Fluticasone,Unknown
DDInter1350,Oseltamivir,DDInter1460,Phenytoin,Unknown
DDInter157,Azithromycin,DDInter1460,Phenytoin,Unknown
DDInter1247,Moxifloxacin,DDInter1460,Phenytoin,Unknown
DDInter1460,Phenytoin,DDInter668,Ertapenem,Unknown
DDInter1460,Phenytoin,DDInter1474,Piperacillin,Unknown
DDInter1460,Phenytoin,DDInter158,Aztreonam,Unknown
DDInter1460,Phenytoin,DDInter89,Ampicillin,Unknown
DDInter1460,Phenytoin,DDInter330,Ceftazidime,Unknown
DDInter1460,Phenytoin,DDInter66,Amikacin,Unknown
DDInter1460,Phenytoin,DDInter323,Cefotaxime,Unknown
DDInter1460,Phenytoin,DDInter1916,Vancomycin,Unknown
DDInter1460,Phenytoin,DDInter339,Cephalexin,Unknown
DDInter1460,Phenytoin,DDInter1908,Valaciclovir,Unknown
DDInter1460,Phenytoin,DDInter1073,Linezolid,Unknown
DDInter1460,Phenytoin,DDInter1710,Stavudine,Unknown
DDInter1460,Phenytoin,DDInter85,Amphotericin B,Unknown
DDInter1460,Phenytoin,DDInter1822,Tobramycin,Unknown
DDInter1460,Phenytoin,DDInter1019,Lamivudine,Unknown
DDInter1460,Phenytoin,DDInter815,Gentamicin,Unknown
DDInter1460,Phenytoin,DDInter1587,Ribavirin,Unknown
DDInter1460,Phenytoin,DDInter544,Didanosine,Unknown
DDInter1460,Phenytoin,DDInter806,Ganciclovir,Unknown
DDInter1460,Phenytoin,DDInter1224,Minocycline,Unknown
DDInter1460,Phenytoin,DDInter809,Gatifloxacin,Unknown
DDInter1460,Phenytoin,DDInter1,Abacavir,Unknown
DDInter1460,Phenytoin,DDInter1313,Norfloxacin,Unknown
DDInter1460,Phenytoin,DDInter83,Amoxicillin,Unknown
DDInter1460,Phenytoin,DDInter335,Cefuroxime,Unknown
DDInter1460,Phenytoin,DDInter1325,Ofloxacin,Unknown
DDInter1460,Phenytoin,DDInter314,Cefazolin,Unknown
DDInter1460,Phenytoin,DDInter317,Cefepime,Unknown
DDInter839,Goserelin,DDInter598,Doxycycline,Unknown
DDInter1323,Octreotide,DDInter598,Doxycycline,Unknown
DDInter771,Folic acid,DDInter598,Doxycycline,Unknown
DDInter1509,Pravastatin,DDInter598,Doxycycline,Unknown
DDInter770,Fluvoxamine,DDInter598,Doxycycline,Unknown
DDInter1915,Valsartan,DDInter598,Doxycycline,Unknown
DDInter1565,Ramipril,DDInter598,Doxycycline,Unknown
DDInter749,Flunisolide,DDInter598,Doxycycline,Unknown
DDInter1092,Lorazepam,DDInter598,Doxycycline,Unknown
DDInter222,Bortezomib,DDInter598,Doxycycline,Unknown
DDInter1841,Tramadol,DDInter598,Doxycycline,Unknown
DDInter743,Fluconazole,DDInter598,Doxycycline,Unknown
DDInter670,Erythromycin,DDInter598,Doxycycline,Unknown
DDInter1666,Sildenafil,DDInter598,Doxycycline,Unknown
DDInter580,Dofetilide,DDInter598,Doxycycline,Unknown
DDInter28,Adapalene,DDInter598,Doxycycline,Unknown
DDInter1388,Pantoprazole,DDInter598,Doxycycline,Unknown
DDInter1247,Moxifloxacin,DDInter598,Doxycycline,Unknown
DDInter825,Glimepiride,DDInter598,Doxycycline,Unknown
DDInter1098,Lovastatin,DDInter598,Doxycycline,Unknown
DDInter1516,Pregabalin,DDInter598,Doxycycline,Unknown
DDInter1761,Temazepam,DDInter598,Doxycycline,Unknown
DDInter1158,Mesalazine,DDInter598,Doxycycline,Unknown
DDInter1967,Ziprasidone,DDInter598,Doxycycline,Unknown
DDInter598,Doxycycline,DDInter1200,Metoprolol,Unknown
DDInter598,Doxycycline,DDInter1619,Ropinirole,Unknown
DDInter598,Doxycycline,DDInter1834,Topiramate,Unknown
DDInter598,Doxycycline,DDInter1066,Lidocaine,Unknown
DDInter598,Doxycycline,DDInter1383,Pamidronic acid,Unknown
DDInter598,Doxycycline,DDInter1927,Venlafaxine,Unknown
DDInter598,Doxycycline,DDInter132,Atomoxetine,Unknown
DDInter598,Doxycycline,DDInter1244,Morphine,Unknown
DDInter598,Doxycycline,DDInter668,Ertapenem,Unknown
DDInter598,Doxycycline,DDInter1969,Zolmitriptan,Unknown
DDInter598,Doxycycline,DDInter755,Fluorometholone,Unknown
DDInter598,Doxycycline,DDInter890,Hydromorphone,Unknown
DDInter598,Doxycycline,DDInter921,Indomethacin,Unknown
DDInter598,Doxycycline,DDInter1164,Metformin,Unknown
DDInter598,Doxycycline,DDInter1326,Olanzapine,Unknown
DDInter598,Doxycycline,DDInter1468,Pimecrolimus,Unknown
DDInter598,Doxycycline,DDInter1340,Omeprazole,Unknown
DDInter598,Doxycycline,DDInter1939,Vinorelbine,Unknown
DDInter598,Doxycycline,DDInter1061,Levonorgestrel,Unknown
DDInter598,Doxycycline,DDInter1230,Mirtazapine,Unknown
DDInter598,Doxycycline,DDInter1809,Timolol,Unknown
DDInter598,Doxycycline,DDInter1382,Palonosetron,Unknown
DDInter598,Doxycycline,DDInter1529,Progesterone,Unknown
DDInter598,Doxycycline,DDInter1968,Zoledronic acid,Unknown
DDInter598,Doxycycline,DDInter1298,Nisoldipine,Unknown
DDInter598,Doxycycline,DDInter1621,Rosiglitazone,Unknown
DDInter598,Doxycycline,DDInter1505,Pramipexole,Unknown
DDInter598,Doxycycline,DDInter1189,Methylphenidate,Unknown
DDInter598,Doxycycline,DDInter1172,Methocarbamol,Unknown
DDInter598,Doxycycline,DDInter1970,Zolpidem,Unknown
DDInter598,Doxycycline,DDInter711,Famciclovir,Unknown
DDInter598,Doxycycline,DDInter1527,Prochlorperazine,Unknown
DDInter598,Doxycycline,DDInter48,Allopurinol,Unknown
DDInter598,Doxycycline,DDInter1874,Trimethoprim,Unknown
DDInter598,Doxycycline,DDInter811,Gemcitabine,Unknown
DDInter598,Doxycycline,DDInter1022,Lansoprazole,Unknown
DDInter598,Doxycycline,DDInter1150,Meperidine,Unknown
DDInter598,Doxycycline,DDInter1091,Loratadine,Unknown
DDInter598,Doxycycline,DDInter912,Imipramine,Unknown
DDInter598,Doxycycline,DDInter1254,Nabumetone,Unknown
DDInter598,Doxycycline,DDInter1010,Ketorolac,Unknown
DDInter598,Doxycycline,DDInter1242,Montelukast,Unknown
DDInter598,Doxycycline,DDInter758,Fluoxetine,Unknown
DDInter598,Doxycycline,DDInter608,Duloxetine,Unknown
DDInter598,Doxycycline,DDInter1035,Lenalidomide,Unknown
DDInter598,Doxycycline,DDInter1562,Raloxifene,Unknown
DDInter598,Doxycycline,DDInter781,Fosinopril,Unknown
DDInter598,Doxycycline,DDInter646,Entacapone,Unknown
DDInter598,Doxycycline,DDInter480,Darifenacin,Unknown
DDInter598,Doxycycline,DDInter1366,Oxycodone,Unknown
DDInter598,Doxycycline,DDInter853,Haloperidol,Unknown
DDInter598,Doxycycline,DDInter1607,Ritonavir,Unknown
DDInter598,Doxycycline,DDInter1916,Vancomycin,Unknown
DDInter598,Doxycycline,DDInter387,Cisplatin,Unknown
DDInter598,Doxycycline,DDInter306,Caspofungin,Unknown
DDInter598,Doxycycline,DDInter1355,Oxaliplatin,Unknown
DDInter598,Doxycycline,DDInter667,Erlotinib,Unknown
DDInter598,Doxycycline,DDInter1613,Rofecoxib,Unknown
DDInter598,Doxycycline,DDInter315,Cefdinir,Unknown
DDInter598,Doxycycline,DDInter1316,Nortriptyline,Unknown
DDInter598,Doxycycline,DDInter757,Fluorouracil,Unknown
DDInter598,Doxycycline,DDInter1478,Piroxicam,Unknown
DDInter598,Doxycycline,DDInter1020,Lamotrigine,Unknown
DDInter598,Doxycycline,DDInter895,Hydroxyzine,Unknown
DDInter598,Doxycycline,DDInter223,Bosentan,Unknown
DDInter598,Doxycycline,DDInter1539,Propranolol,Unknown
DDInter598,Doxycycline,DDInter136,Atropine,Unknown
DDInter598,Doxycycline,DDInter1908,Valaciclovir,Unknown
DDInter598,Doxycycline,DDInter1910,Valdecoxib,Unknown
DDInter598,Doxycycline,DDInter1018,Lactulose,Unknown
DDInter598,Doxycycline,DDInter638,Enalapril,Unknown
DDInter598,Doxycycline,DDInter1309,Nizatidine,Unknown
DDInter598,Doxycycline,DDInter1073,Linezolid,Unknown
DDInter598,Doxycycline,DDInter1855,Triamcinolone,Unknown
DDInter598,Doxycycline,DDInter1775,Testosterone,Unknown
DDInter598,Doxycycline,DDInter624,Efavirenz,Unknown
DDInter598,Doxycycline,DDInter1515,Prednisone,Unknown
DDInter598,Doxycycline,DDInter1675,Simvastatin,Unknown
DDInter598,Doxycycline,DDInter1318,Nystatin,Unknown
DDInter598,Doxycycline,DDInter1710,Stavudine,Unknown
DDInter598,Doxycycline,DDInter1028,Latanoprost,Unknown
DDInter598,Doxycycline,DDInter1851,Trazodone,Unknown
DDInter598,Doxycycline,DDInter10,Acamprosate,Unknown
DDInter598,Doxycycline,DDInter1730,Sumatriptan,Unknown
DDInter598,Doxycycline,DDInter802,Galantamine,Unknown
DDInter598,Doxycycline,DDInter1095,Losartan,Unknown
DDInter598,Doxycycline,DDInter1822,Tobramycin,Unknown
DDInter598,Doxycycline,DDInter762,Flurazepam,Unknown
DDInter598,Doxycycline,DDInter1821,Tizanidine,Unknown
DDInter598,Doxycycline,DDInter1745,Tamsulosin,Unknown
DDInter598,Doxycycline,DDInter1397,Paroxetine,Unknown
DDInter598,Doxycycline,DDInter1079,Lisinopril,Unknown
DDInter598,Doxycycline,DDInter1304,Nitroglycerin,Unknown
DDInter598,Doxycycline,DDInter1605,Risperidone,Unknown
DDInter598,Doxycycline,DDInter885,Hydrocortisone,Unknown
DDInter598,Doxycycline,DDInter1236,Modafinil,Unknown
DDInter598,Doxycycline,DDInter699,Etodolac,Unknown
DDInter598,Doxycycline,DDInter1783,Tetracycline,Unknown
DDInter598,Doxycycline,DDInter1497,Potassium chloride,Unknown
DDInter598,Doxycycline,DDInter973,Irinotecan,Unknown
DDInter598,Doxycycline,DDInter1332,Olopatadine,Unknown
DDInter598,Doxycycline,DDInter702,Etoposide,Unknown
DDInter598,Doxycycline,DDInter1360,Oxcarbazepine,Unknown
DDInter598,Doxycycline,DDInter1139,Mefenamic acid,Unknown
DDInter598,Doxycycline,DDInter1431,Perindopril,Unknown
DDInter598,Doxycycline,DDInter1725,Sulfasalazine,Unknown
DDInter598,Doxycycline,DDInter815,Gentamicin,Unknown
DDInter598,Doxycycline,DDInter1748,Tazarotene,Unknown
DDInter598,Doxycycline,DDInter1426,Pentoxifylline,Unknown
DDInter598,Doxycycline,DDInter1587,Ribavirin,Unknown
DDInter598,Doxycycline,DDInter722,Fentanyl,Unknown
DDInter598,Doxycycline,DDInter1143,Meloxicam,Unknown
DDInter598,Doxycycline,DDInter1538,Propofol,Unknown
DDInter598,Doxycycline,DDInter1736,Tadalafil,Unknown
DDInter598,Doxycycline,DDInter1088,Loperamide,Unknown
DDInter598,Doxycycline,DDInter1359,Oxazepam,Unknown
